Название видеоролика;Описание;Количество просмотров;Url видеоролика
Устройство Вселенной / Реликтовое излучение / Ось Зла против теории Большого взрыва;Устройство Вселенной Анизотропия реликтового излучения Ось Зла Что такое реликтовое излучение Вселенн...;3582;https://www.youtube.com/watch?v=JpoAXUXTLBo
Сурдин В.Г. Лекция 4. Солнечная система;;35947;https://www.youtube.com/watch?v=2xNmm7v9LRY
Что такое квазар? [Fraser Cain];Основатель «Universe Today» Фрейзер Кейн рассказывает о самых мощных и весьма таинственных объектах в нашей Всел...;16160;https://www.youtube.com/watch?v=Hpcl1pwBgsk
Открытие гравитационных волн;Открытая публичная лекция на кафедре физики колебаний Физического факультета МГУ им. М. В. Ломоносова Откр...;25375;https://www.youtube.com/watch?v=3sWX2SuYK48
Бозон Хиггса (рассказывает академик Валерий Рубаков);"Академик РАН Валерий Анатольевич Рубаков рассказывает о бозоне Хиггса. Радиопередача. Студия ""Луч"", рубрика...";26505;https://www.youtube.com/watch?v=Dy6JrAJyOeU
"Карцова Анна - Лекция ""Молекулы XXI века""";"9 августа 2017 года / САО РАН Карцова Анна Алексеевна Лекция ""Молекулы XXI века"" Данная научно-популярная лекция...";1136;https://www.youtube.com/watch?v=DGJshMFXxRg
Sutra sam ja - Astrofizičar;Sutra sam ja astrofizičar Što dalje od grada, u svom mikrokosmosu astronomi i astrofizičari svakog dana istražuju razne pojave u svemiru. U želji da vidimo ...;1441;https://www.youtube.com/watch?v=6WsZTnNr1zc
"Карцова Анна - Лекция ""Запах, цвет, структура""";"11 августа 2017 года / САО РАН Карцова Анна Алексеевна Лекция по химии ""Запах, цвет, структура"" Данная научно-по...";621;https://www.youtube.com/watch?v=xdRYdzcO1oA
Гигантское молчание Вселенной. Фильм о САО РАН.;Документальный короткометражный фильм о Специальной Астрофизической Обсерватории Российской Академии...;17573;https://www.youtube.com/watch?v=xf5_yy_2rPQ
"Сергей Попов: ""Проксима b""";"Культурно-просветительский центр ""Архэ"" запускает новый формат - рубрику ""Новости науки.Ответы на вопросы""....";8661;https://www.youtube.com/watch?v=YIay13XdwpE
За пределами реальности HD 2017 / Джеймс Уэбб /  Космос;КУРСЫ КРИПТОВАЛЮТ БЬЮТ ВСЕ РЕКОРДЫ - УСПЕЙ ЗАРАБОТАТЬ И ТЫ https://goo.gl/7hWicX За пределами реальности HD Приятного...;255564;https://www.youtube.com/watch?v=7hW1_c0Hkm8
Сколько нужно воды, чтобы потушить Солнце? [Fraser Cain];Вы когда-нибудь задумывались, сколько воды потребовалось бы, чтобы потушить Солнце? Оказывается, что Солнце...;14270;https://www.youtube.com/watch?v=HbtqkNhwO74
Заглянуть в черную дыру: Радиоастрон и загадки Вселенной;Об истории развития радиоастрономии и уникальных открытиях, отмеченных многими Нобелевскими премиями,...;47753;https://www.youtube.com/watch?v=iXj7VB31p30
What are gravitational waves? - Amber L. Stuver;"Check out all of TED-Ed's book recommendations: http://ed.ted.com/books Check out Neil deGrasse Tyson's ""Astrophysics for People in a Hurry"": ...";430802;https://www.youtube.com/watch?v=hebGhsNsjG0
Сильные поля в квантовой теории поля - Дмитрий Гитман;Источник - http://postnauka.ru/video/25876 Может ли мощное поле повлиять на физический вакуум? Что связывает физику графе...;2993;https://www.youtube.com/watch?v=OuM-4D71d6s
Что такое сигнал «Wow» ? [Fraser Cain];Что за сигнал был получен в 1977 году? Был ли он таинственным посланием внеземных цивилизаций? Перевод: Юлия...;19363;https://www.youtube.com/watch?v=skUqnNPlFSs
EUREKA!FEST Александр Львовский. Квантовая физика: от парадоксов к технологиям;;11337;https://www.youtube.com/watch?v=IJQXrQ_mG0w
Палеозойская эра (рассказывает палеонтолог Эрвин Лукшевич);Содержание: 1. Кембрийский период. 2-3. Девонский период. 4. Каменноугольный период. 5. Пермский период... Все...;66867;https://www.youtube.com/watch?v=RSpb1rMEDjA
"Лекция ""О рождении и смерти черных дыр""";;20202;https://www.youtube.com/watch?v=bFeYAxy7KX0
Мифы о космосе (рассказывает астроном Владимир Сурдин);О мифах и заблуждениях, связанных с космосом, космонавтикой и астрономией. Лунный заговор, колонизация...;14801;https://www.youtube.com/watch?v=SUoT3ZkkXgY
Топ-10 самых массивных черных дыр во Вселенной;Составим своеобразный рейтинг из десяти самых массивных черных дыр, которые известны науке на сегодня....;8015;https://www.youtube.com/watch?v=GUfZgCIfxdY
Лекция «ВНЕЗЕМНЫЕ ЦИВИЛИЗАЦИИ – ГРАНИЦА ВЫМЫСЛА»;Лекция «ВНЕЗЕМНЫЕ ЦИВИЛИЗАЦИИ – ГРАНИЦА ВЫМЫСЛА» из цикла «Тайны мироздания» публициста, писателя и филос...;46297;https://www.youtube.com/watch?v=JG93tHledkw
Нил Деграсс Тайсон на шоу «Горизонт»;Тэд Саймонс берёт интервью у звезды мира астрофизики Нила Деграсс Тайсона. Автор и экс-ведущий телепередач...;169517;https://www.youtube.com/watch?v=veZOYl4MUwk
Внеземные цивилизации: за и против (рассказывает физик Дмитрий Бочаров и др.);Внеземные цивилизации — гипотетические цивилизации, возникшие и развивающиеся (развивавшиеся) не на Земле...;41453;https://www.youtube.com/watch?v=AXJ1BDXaeAo
Вирус-клетка;Лекцию читает Владимир Зарубаев , кандидат биологических наук, заведующий лаборатории экспериментальной...;8922;https://www.youtube.com/watch?v=hsOK3fZH-uU
Лекция М.Г. Павловца, посвященная подготовке к Итоговому сочинению;;972;https://www.youtube.com/watch?v=dFEl83olU1k
Модель развития Вселенной;При помощи компьютера создана достоверная модель развития Вселенной Космолог Марк Вогельсбергер из Масса...;19766;https://www.youtube.com/watch?v=XFwLum6rMXk
Килонова (kilonova)! Что это такое?;Термин «килонова» был введен не так давно в 2010 году с той целью, чтобы охарактеризовать колоссальную энерги...;11563;https://www.youtube.com/watch?v=Dfu2bY-0eEk
Кастор - яркая шестикратная звезда в Близнецах;В этом видео будет рассказано об одной из ярчайших звезд на нашем небосводе, которая состоит из шести компо...;2535;https://www.youtube.com/watch?v=knDd-UR4LX4
Ахернар - самая плоская звезда во Вселенной;Ахернар расположен в самой южной оконечности созвездия Эридан и является ярчайшей его звездой. Источник:...;20478;https://www.youtube.com/watch?v=7rMA7zuxjkU
Планета подобная Земле;Ближайшая пригодная для жизни планета размером с Землю может находиться на расстоянии лишь 13 световых...;86122;https://www.youtube.com/watch?v=oxghIg-JDic
Астрономия: урок XXI века;Ученые о космосе. О важности изучения астрономии в школе с помощью современных технологий рассказывает...;11924;https://www.youtube.com/watch?v=qMTaPeyIOaQ
НАУКА Интерстеллар;Фильм Кристофера Нолана «Интерстеллар» называли самым научным в современной фантастике, но и спрашивали...;325839;https://www.youtube.com/watch?v=JeZDmkFydhw
Ричард Фейнман. Посмотри на Мир с другой стороны (4/4);Представляем Вашему вниманию фильм «Посмотри на Мир с другой стороны» с Ричардом Фейнманом, одним из самых...;13983;https://www.youtube.com/watch?v=Ng6XRyBEsm4
Черные дыры и кротовые норы - Александр Шацкий;Источник - http://postnauka.ru/video/38489 Для решения каких задач в математике возникает нетривиальная топология? Что...;49849;https://www.youtube.com/watch?v=Qn4VooVCcrM
Сверхновая. Нейтронная звезда. Пульсар. Магнетар.;По современным представлениям, термоядерный синтез приводит со временем к обогащению состава внутренних...;386333;https://www.youtube.com/watch?v=C0MUi0XzgC8
Сергей Попов «Судьбы экзопланет» 19 10 2016 «Трибуна ученого»;Прошло уже более 20 лет с момента обнаружения первой планеты в другой звездной системе. В настоящее время...;6550;https://www.youtube.com/watch?v=HkxeqoC5GVE
Крест Эйнштейна (Einstein Cross)! Что это такое?;В этом видео речь пойдет о достаточно интересном астрономическом объекте, названном Крестом Эйнштейна....;1639;https://www.youtube.com/watch?v=KdFTTO-9Bd8
Информационный парадокс Хокинга - Эмиль Ахмедов;Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментал...;52797;https://www.youtube.com/watch?v=xzKTC-jpZH8
Лекция Сергея Попова «Жизнь во вселенной экзопланеты, зона обитаемости и биомаркеры» NEW;Известный ученый и популяризатор науки рассказал, что мы уже знаем о планетах, похожих на Землю, поговорили...;6160;https://www.youtube.com/watch?v=Qbmw8eMHDY8
Анатолий Засов — Эволюция галактик.;Источник - http://postnauka.ru/video/252 Как узнать эволюционируют ли галактики? Когда начали формироваться галактики?...;18921;https://www.youtube.com/watch?v=AXOmaX_lU2s
Формирование планет и протопланетные диски — Сергей Попов;Источник — http://postnauka.ru/video/41338 Как открытие экзопланет изменило представление об образовании планетных...;15625;https://www.youtube.com/watch?v=BG_vb3W8MOA
Хроники Земли: Введение. Серия 1. Сергей Козловский;Хроники Земли. Эпос развития человечества, Козловский Сергей Александрович https://konzeptual.ru/kozlovskij-s-hroniki-zemli-jepos-ro...;101997;https://www.youtube.com/watch?v=gSaArBxGWDw
Астрономия для начинающих: переменные звезды;http://planetarium.ru/?from=yt - Магазин, где вы можете купить телескоп и другую оптику Получи гарантированную скидку...;7661;https://www.youtube.com/watch?v=7eU2hs-UIPc
Стивен Хокинг - Краткая история времени;Документальный фильм о жизни и научной деятельности гениального английского физика Стивена Хокинга. В...;168414;https://www.youtube.com/watch?v=e3bjRd6fq1E
Что происходит с Луной? Рассказывает академик Лев Зелёный и др.;Луна состоит из коры, верхней мантии (астеносферы), средней мантии, нижней мантии и ядра. Атмосфера практиче...;8076;https://www.youtube.com/watch?v=19hZAwc3__Q
Лаборатория за слава FameLab 2015 - ALL STARS;14.05.2015 Театър София, Софийски фестивал на науката www.famelab.bg За първи път на сцената ще се изправят подгласниц...;582;https://www.youtube.com/watch?v=XIsGywlVfI0
Гамма-всплески;;4072;https://www.youtube.com/watch?v=WcZvGSueHhA
Термоядерные реакции и компактные объекты — Валерий Сулейманов;Источник — http://postnauka.ru/video/44264 В чем в XIX веке заключалось противоречие между геологами и астрофизиками отно...;7236;https://www.youtube.com/watch?v=9WIfxA2TRgk
В НАСА онемели,узнав,что происходит на Нибиру.Повелители вселенной.Документальный фильм;Мы привыкли относиться к мифам, сказаниям как к выдумке, однако, при тщательном рассмотрении обнаруживаетс...;266981;https://www.youtube.com/watch?v=JM6iBDt3kMM
"В.М. Липунов ""Звездные роботы"" 22.04.2015 ""Трибуна ученого"" в Московском планетарии";"Полная версия лекции ""Звездные роботы и взрывы во вселенной"". Лекцию читает профессор МГУ имени М.В. Ломонос...";11354;https://www.youtube.com/watch?v=gWubyOxjnBE
Как рождаются нейтронные ЗВЕЗДЫ?;Как рождаются нейтронные ЗВЕЗДЫ? Что такое нейтронные звезды? Эволюция нейтронных звезд. Размеры нейтронно...;4185;https://www.youtube.com/watch?v=B9Zuc1gEfC0
Лекция «ПРАВДА О СОЛНЕЧНОЙ СИСТЕМЕ»;Лекция «ПРАВДА О СОЛНЕЧНОЙ СИСТЕМЕ» из цикла «Тайны мироздания» публициста, писателя и философа Ивана...;80276;https://www.youtube.com/watch?v=tBmRxiNEQGE
16  Презентация городского пляжа Керчи;"Самый топовый ролик канала - перевалил за 700000 просмотров!!! https://www.youtube.com/watch?v=X241iObFTcE ""Мошенники на олх нашли...";26;https://www.youtube.com/watch?v=n_YWKAaCl2E
Белые и черные карлики;В этом видео рассказывается об образовании белых и черных карликов. Это видео - русская версия видео «White...;7671;https://www.youtube.com/watch?v=umEvxPQmAjA
Ричард Фейнман. Посмотри на Мир с другой стороны (1/4);НЕ ЗАБУДЬТЕ ВКЛЮЧИТЬ РУССКИЕ СУБТИТРЫ! Представляем Вашему вниманию фильм «Посмотри на Мир с другой сторо...;37923;https://www.youtube.com/watch?v=tp9Uz9iKQ-I
Использование суперкомпьютеров в нефтегазовой отрасли - Игорь Петров;Источник - http://postnauka.ru/video/24307 Как описать волновые процессы в геологической среде? Можно ли с помощью механи...;2448;https://www.youtube.com/watch?v=5FsiwEHDLIo
Лекция. Постцифровое искусство: ностальгия и новая материальность. Наталия Панкина;Почему сегодня, когда виртуальность стала привычным дополнением реальности, а интернет стал ареной полити...;195;https://www.youtube.com/watch?v=ZSSMOTX26tw
Что будет с планетой в будущем;Солнце погаснет, Земля погрузится во тьму. ДАТА конца света В ноябре Земля погрузится в кромешную тьму...;5293;https://www.youtube.com/watch?v=WLr7RwOKnv0
ЛУННОЕ ЗАТМЕНИЕ  27.7.2018;Затмение спутника Земли началось в пятницу в 21.24 мск и продлилось до 1.19 мск субботы. Оно длилось так долго...;3401;https://www.youtube.com/watch?v=STv455Hc20k
Óдин изгоняет Тора из Асгарда. Тор. 2011.;Помогите набрать 100 подписчиков. ⚫ Страница в VK - https://vk.com/id168952731 ⚫ Мой канал: ...;26;https://www.youtube.com/watch?v=w4IfwnwKGX0
Тор против Ледяных великанов. Тор. 2011.;Помогите набрать 100 подписчиков. ⚫ Страница в VK - https://vk.com/id168952731 ⚫ Мой канал: ...;27;https://www.youtube.com/watch?v=Zzwdh_KU0T8
"Эмиль Ахмедов: ""Расширяющаяся Вселенная""";"Первая лекция курса ""Геометрия и физика Вселенной"" (http://arhe.msk.ru/?p=32522) состоялась 11 апреля 2018 года. Лекции курс...";35887;https://www.youtube.com/watch?v=GRykH3V2yd0
"Владимир Сурдин: ""Верхом на комете""";"Лекция Владимира Георгиевича Сурдина прочитана в Популярном лектории ""Архэ"" (arhe.msk.ru) 7 февраля 2015 года. Лект...";30410;https://www.youtube.com/watch?v=le6Z9Q-41JU
Сурдин В.Г. Лекция 7. Земля и небо.;;29627;https://www.youtube.com/watch?v=DZGNiFNECxg
Гордон [20] Картина мира. Космос;Программа Александра Гордона Тема: Картина мира. Космос Дата выпуска: 11.10.2001 Номер выпуска: 20.;51578;https://www.youtube.com/watch?v=rDf6jyNvzNQ
Академик В. Ю. Миронова. 27.06.18. Официальное заявление;Позитивная мутация человечества - новый тип ДНК. Физика признала Сверх Разум - БОГ. Аспекты Единого Поля...;459487;https://www.youtube.com/watch?v=wOKCZgag2lk
"Дмитрий Гусев: ""Религия и атеизм - на чьей стороне наука?""";"Лекция состоялась в научно-популярном лектории центра ""Архэ"" (http://arhe.msk.ru) 21 декабря 2017 года. Лектор: Гусев...";27172;https://www.youtube.com/watch?v=NIzKsNcsQWg
Венера. Скандальная лекция;Лекция по теме «Планета Венера: какой мы ее видим в 2013 году» прошла в рамках цикла «Трибуна ученого» в Моско...;205298;https://www.youtube.com/watch?v=WpVun8ca764
Гравитация | Большой скачок;"Что такое гравитация? И как всемирное тяготение влияет на жизнь человека? Подпишись на ""Науку"": https://www.youtube.com/...";201027;https://www.youtube.com/watch?v=LrB2C5OFnbQ
Удивительная история Стивена Хокинга;Он открыл, что маленькие черные дыры испаряются. Явление назвали его именем - излучение Хокинга. Когда он...;56841;https://www.youtube.com/watch?v=ID0Ra3soUpA
Фиксики - Крепёж / Fixiki;Любой фиксик может мгновенно превратиться в винтик! И только у Нолика почему-то ничего не выходит! Все стара...;6818911;https://www.youtube.com/watch?v=GgmAmRpyDP0
Квантовая физика и происхождение Вселенной;Валерий Анатольевич Рубаков — специалист в области квантовой физики поля, доктор физико-математических...;10469;https://www.youtube.com/watch?v=hljt8iPMtbI
Визуализация гравитации;Перевод предоставила Нюта: http://vk.com/id154597038 Озвучка: http://www.youtube.com/user/Dredziar Научно-популярная группа: http://vk.com/xkcdof...;5762563;https://www.youtube.com/watch?v=EIEOGoBA4FA
100 Величайших Открытий - Физика (Фильм от ASHPIDYTU в 2004);Стремление понять силы природы вдохновило людей совершать открытия в области физики. Современная наука...;79501;https://www.youtube.com/watch?v=UqnVxFKNyKk
Плутон и Харон — Валерий Шематович;Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментал...;10191;https://www.youtube.com/watch?v=uCpY4419eFo
Новые тайны космоса!  Научно популярный фильм!  космическая одиссея.  космос 2017;КУРСЫ КРИПТОВАЛЮТ БЬЮТ ВСЕ РЕКОРДЫ - УСПЕЙ ЗАРАБОТАТЬ И ТЫ https://goo.gl/7hWicX Космос таит в себе множество загадо...;255837;https://www.youtube.com/watch?v=-mVkYJA6hLA
CERN: Стандартная модель физики элементарных частиц;Научно-популярная группа: http://vk.com/xkcdoff Озвучка: http://www.youtube.com/user/Dredziar Макар Светлый: http://vk.com/id182122590 Наша группа...;23914;https://www.youtube.com/watch?v=q2Z2T2EV5G8
Измерение расстояний в астрономии — Алексей Расторгуев;Источник — http://postnauka.ru/video/31663 Как измеряют расстояния до Луны? Какие спутники на околоземной орбите исследу...;25992;https://www.youtube.com/watch?v=EYjc-WaAqKw
"Александр Шень: ""Математический анализ: что это?""";"Лекция состоялась в научно-популярном лектории центра ""Архэ"" (http://arhe.msk.ru) 25 ноября 2017 года. Лектор: Шень...";11369;https://www.youtube.com/watch?v=P-uhob86V7c
Фазовые переходы и квантовая физика (рассказывает физик Руслан Юнусов);Квантовая физика — раздел теоретической физики, в котором изучаются квантово-механические и квантово-поле...;4165;https://www.youtube.com/watch?v=w33YPrn-yig
Обманчивый мир вокруг нас сенсации 1 ч.;Автор утверждает, что мы видим мир не таким, каков он на самом деле. Можно ли понять что-то кардинально новое...;18729;https://www.youtube.com/watch?v=K_N_Nsjpzy0
Андрей Линде. Многоликая вселенная;Москва, ФИАН, 20.06.2007. Публичная лекция фонда «Династия». Из видеотеки сайта «Элементы» (http://elementy.ru). Текст...;3290;https://www.youtube.com/watch?v=p4o5ULlGuRs
ЗАБРОШЕННЫЙ ЛАГЕРЬ - ЗАРНИЦА.ТУТ КТО ТО ЖИВЕТ.СПАСЛИ ПТИЦУ.ВЫМЕРШИЙ ЛАГЕРЬ В ПОДМОСКОВЬЕ.ABANDONED;ПИШИТЕ В КОММЕНТАРИЯХ ЛЮБУЮ ЕРУНДУ ЭТО ПОМОГАЕТ ПРОДВИЖЕНИЮ ВИДЕО http://www.donationalerts.ru/r/motodays - помощь на освоени...;73234;https://www.youtube.com/watch?v=7i5k7228vv8
Теория относительности для чайников (часть 2);Как показывает теория относительности, мир устроен сложнее, чем порой подсказывает интуиция. И порой привы...;417745;https://www.youtube.com/watch?v=ZVNItJCbPKE
Атмосфера Венеры - Дмитрий Титов;Источник - http://postnauka.ru/video/32889 Что известно о климатических условиях на Венере? Какова история изучения этой...;12111;https://www.youtube.com/watch?v=c_nzanTt7bQ
David Deutsch: Chemical scum that dream of distant quasars;http://www.ted.com Legendary scientist David Deutsch puts theoretical physics on the back burner to discuss a more urgent matter: the survival of our species.;112835;https://www.youtube.com/watch?v=gQliI_WGaGk
VSauce: Путешествие внутрь черной дыры;Все ссылки, упомянутые в видео, можно найти в описании по ссылке на оригинал. Оригинал: http://www.youtube.com/watch?v=3pAnRKD4...;617088;https://www.youtube.com/watch?v=_gGjy67y7HY
Измерение звёздных расстояний с помощью параллакса;Stellar distance using parallax.;7416;https://www.youtube.com/watch?v=X-Pnx4imHCs
Космос за 20 минут с Брайаном Грином.;Интервью с известным физиком-теоретиком, в котором обсуждается история развития представлений о Вселенной...;115966;https://www.youtube.com/watch?v=6Y3FRlF2TXQ
Настоящие размеры вселенной!!!  (САМ ЗАЛИП на  6 минут и ВАМ РЕКОМЕНДУЮ);Вступай в мою группу ВК http://vk.com/mkstudio5 Всегда рад вашим комментариям и подписке на канал https://www.youtube.com/user/MihailKoz...;1572376;https://www.youtube.com/watch?v=UWuKMiOYXbA
Другие Миры за Пределами Солнечной Системы и галактики Млечный путь;Получать легально скидку в более 1000 магазинах, когда официально распродаж и скидок нет? Не будь глупым,...;9606;https://www.youtube.com/watch?v=3Pms6QEAUOQ
A Brief History of Everything, feat. Neil deGrasse Tyson;"This video brought to you by http://www.audible.com/minutephysics Thanks to Neil deGrasse Tyson for his amazing writing and narration! Music: ""The Firebird ...";2164239;https://www.youtube.com/watch?v=7KYTJ8tBoZ8
Как создают стекло для телескопов? Часть 1: отлив;В 17 веке Галилей первым направил зрительную трубу в небо и превратил ее в телескоп. Сейчас благодаря соврем...;3086;https://www.youtube.com/watch?v=K-v07uS47yM
Природа взрыва сверхновых – Сергей Блинников;Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментал...;12341;https://www.youtube.com/watch?v=4YntIvnWdv8
«Спутник» Кипа Торна;Завершилась Нобелевская неделя. Лауреатами 2017 года по физике стали американские ученые Райнер Вайсс, Бэрри...;4447;https://www.youtube.com/watch?v=i9N6fRq-CFE
ЧТО ЗА ЧЕРВОТОЧИНА!? [Теория: кротовые норы и путешествия во времени] S1E2;Теория: кротовые норы (Червоточена) что это – миф, врата в другие миры или математическая абстракция? ♺...;34519;https://www.youtube.com/watch?v=VUtxk_176mc
"""Миллиметрон"" - новый проект астрофизиков";О задачах и возможностях перспективного международного проекта «Миллиметрон» (Орбитальная обсерватория...;7367;https://www.youtube.com/watch?v=7QjzYIfinPU
Астрофизическая картина мира - документальные фильмы;"Документальные фильмы (СССР): ""Астрофизическая картина мира"", ""Галактика и Метагалактика"", ""Космонавтика...";1763;https://www.youtube.com/watch?v=Da6Qz8zswjs
Демидова М. Ю. Особенности КИМ ЕГЭ по физике в 2018 году;Особенности КИМ ЕГЭ по физике в 2018 году Демидова Марина Юрьевна, руководитель Федеральной комиссии по...;18589;https://www.youtube.com/watch?v=JXeB6OzLokU
Alien Disclosure Coming Sooner Than We Thought?! Will NASA Soon Reveal The Truth?! 11/18/2017;Alien Bros is a team of UFO researchers dedicated to bringing you the latest in alien related news and anything else that seems paranormal. In this video we talk ...;5287;https://www.youtube.com/watch?v=XkZlrXaPOek
