Название видеоролика;Описание;Количество просмотров;Url видеоролика
«Спутник» Кипа Торна;Завершилась Нобелевская неделя. Лауреатами 2017 года по физике стали американские ученые Райнер Вайсс, Бэрри...;4452;https://www.youtube.com/watch?v=i9N6fRq-CFE
"Samaya Nissanke - ""Follow the chirp: seeing and hearing the Violent Universe""";July 9, 2018 / The Moscow Planetarium Samaya Nissanke , professor of The University of Amsterdam, the Netherlands. Lead of Virgo Gravitational Wave Group ...;177;https://www.youtube.com/watch?v=nfYf-riRxdQ
Сколько нужно воды, чтобы потушить Солнце? [Fraser Cain];Вы когда-нибудь задумывались, сколько воды потребовалось бы, чтобы потушить Солнце? Оказывается, что Солнце...;14298;https://www.youtube.com/watch?v=HbtqkNhwO74
Где Полярная звезда?;http://planetarium.ru/?from=yt - Магазин, где вы можете купить телескоп и другую оптику Подписывайтесь на Молнию Науку:...;71303;https://www.youtube.com/watch?v=_aHjHTjTdQ4
Диссипация планетных атмосфер Валерий Шематович;Это видео было опубликовано на сайте ПостНаука (http://postnauka.ru/). Больше лекций, интервью и статей о фундаментал...;4303;https://www.youtube.com/watch?v=ZENzZ1EljOk
Происхождение Земли, Луны, Вселенной... Короновский Н.В., МГУ;Происхождение Земли, Луны, Вселенной... Николай Владимирович Короновский, профессор МГУ Заведующий кафедр...;2482;https://www.youtube.com/watch?v=dB1WxvwhqOI
Искусство в космосе | Выпуск 3 | Малые тела Солнечной системы;Третья лекция цикла «Искусство в космосе» с художником Ростаном Тавасиевым и астрофизиком Сергеем Поповым...;222;https://www.youtube.com/watch?v=uvYaXYleT6g
"Phil Armitage - ""No place like home. Building extrasolar planetary systems""";"July 3, 2018 / The Moscow Planetarium Phil Armitage, professor of The University of Colorado, Boulder; Flatiron Institute; Stony Brook University and Center for ...";258;https://www.youtube.com/watch?v=zCwxMbYcBs0
КООРДИНАТЫ ● НЕБЕСНЫЕ КООРДИНАТЫ ● ЭКВАТОРИАЛЬНАЯ СИСТЕМА КООРДИНАТ;Астрономия в деталях: http://goo.gl/M3FKno Координаты. Небесные координаты. Экваториальная система координат. Это...;12131;https://www.youtube.com/watch?v=j5cBk4-Dhbw
A Triumph of Science | A Portal Love Letter;Watch Fairy Tale Therapy ~ http://bit.ly/fairytaletherapy Watch Wish It Inc. ~ http://wishitinc01 Subscribe to Synthetic ~ http://bit.ly/syntheticph SYNTHETIC ...;784185;https://www.youtube.com/watch?v=t9mDxz9BXDk
Нил Деграсс Тайсон — «Это тупой замысел!»;Нил Деграсс Тайсон катком проходится по теме «тупого замысла»: сперва предлагает посмотреть на те вещи,...;453149;https://www.youtube.com/watch?v=Nptk2x_Oisc
Зеркало Козырева;Подписывайтесь на нашу группу Вконтакте — http://vk.com/chipidip, и Facebook — https://www.facebook.com/chipidip * Известно, что если...;263881;https://www.youtube.com/watch?v=a8g6ja5E7a0
Alien Disclosure Coming Sooner Than We Thought?! Will NASA Soon Reveal The Truth?! 11/18/2017;Alien Bros is a team of UFO researchers dedicated to bringing you the latest in alien related news and anything else that seems paranormal. In this video we talk ...;5305;https://www.youtube.com/watch?v=XkZlrXaPOek
